checkpoint_best_snr,checkpoint_epoch,clean_phase_coh_3500_9000_mean,clean_snr,clean_snr_3500_9000_mean,delta_phase_coh_3500_9000_mean,delta_snr,delta_snr_3500_9000_mean,mode,noise_rel_rms,noisy_phase_coh_3500_9000_mean,noisy_snr,noisy_snr_3500_9000_mean,run,sample,variance_scale
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.0013648271560668945,2.1304919358826453,0.31581550143668835,pca,0.10663692367081391,0.9716080824534098,18.144898306896124,10.95969464670943,V16.3,LJ014-0166,0.01
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.003190795580546024,3.429603590643449,0.6001981616874872,pca,0.149433910765176,0.9697821140289307,16.84578665213532,10.675311986458631,V16.3,LJ014-0166,0.02
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.008353332678476932,6.23632356970095,1.5800885959713913,pca,0.23644775699785958,0.9646195769309998,14.03906667307782,9.695421552174727,V16.3,LJ014-0166,0.05
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.013801554838816288,8.796602058752221,2.698964621056918,pca,0.33612683870470733,0.9591713547706604,11.478788184026548,8.5765455270892,V16.3,LJ014-0166,0.1
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.0,0.0,0.0,channel_iso,0.0,0.9729729096094767,20.27539024277877,11.275510148146118,V16.3,LJ014-0166,0.0
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.0005338788032531738,0.25603806307594823,0.14184806539271655,channel_iso,0.07057894745573876,0.9724390308062235,20.01935217970282,11.133662082753402,V16.3,LJ014-0166,0.005
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.0008882681528726843,0.45319363505878485,0.24258165715311897,channel_iso,0.0998328273622989,0.972084641456604,19.822196607719984,11.032928490993,V16.3,LJ014-0166,0.01
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.0019895235697428015,0.8459358328939075,0.4526811753420006,channel_iso,0.14096100598804848,0.9709833860397339,19.429454409884862,10.822828972804118,V16.3,LJ014-0166,0.02
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.0037087400754292066,1.8636413868927164,0.9628121147939623,channel_iso,0.2220841287690701,0.9692641695340475,18.411748855886053,10.312698033352156,V16.3,LJ014-0166,0.05
20.732428689374803,13,0.9729729096094767,20.27539024277877,11.275510148146118,0.008229712645212772,3.1219953810313825,1.7459938219899644,channel_iso,0.31370137095817957,0.9647431969642639,17.153394861747387,9.529516326156154,V16.3,LJ014-0166,0.1
20.732428689374803,13,0.9870277047157288,23.17080748243097,14.003538859150657,0.0,0.0,0.0,pca,0.0,0.9870277047157288,23.17080748243097,14.003538859150657,V16.3,LJ028-0427,0.0
20.732428689374803,13,0.9870277047157288,23.17080748243097,14.003538859150657,0.0006979703903198242,1.6845082874001918,0.24478208609622065,pca,0.06879778385654826,0.9863297343254089,21.486299195030778,13.758756773054436,V16.3,LJ028-0427,0.005
20.732428689374803,13,0.9870277047157288,23.17080748243097,14.003538859150657,0.001232922077178955,2.828905468139812,0.43239856517490516,pca,0.09666294934424419,0.9857947826385498,20.341902014291158,13.571140293975752,V16.3,LJ028-0427,0.01
20.732428689374803,13,0.9870277047157288,23.17080748243097,14.003538859150657,0.0024142066637674597,4.474871276920954,0.885738148419513,pca,0.13688925609512484,0.9846134980519613,18.695936205510016,13.117800710731144,V16.3,LJ028-0427,0.02
20.732428689374803,13,0.9870277047157288,23.17080748243097,14.003538859150657,0.005516707897186279,7.586536027801902,1.8559841064754536,pca,0.21622275701936175,0.9815109968185425,15.584271454629068,12.147554752675203,V16.3,LJ028-0427,0.05
20.732428689374803,13,0.9870277047157288,23.17080748243097,14.003538859150657,0.011510372161865234,10.206943775060555,3.2593186183483844,pca,0.30675267563176667,0.9755173325538635,12.963863707370415,10.744220240802273,V16.3,LJ028-0427,0.1
