checkpoint_best_snr,checkpoint_epoch,clean_hf_phase_coh,clean_hf_snr,clean_snr,delta_hf_phase_coh,delta_hf_snr,delta_snr,mode,noise_rel_rms,noisy_hf_phase_coh,noisy_hf_snr,noisy_snr,repeat,run,sample,variance_scale
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00020760297775268555,0.10133413001415015,0.319005561685195,pca,0.0416623608018351,0.9861583709716797,13.589400880214797,19.723796406269457,10,V16.3,LJ027-0018,0.002
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00031131505966186523,0.11990652648000655,0.3658161382554752,pca,0.04172195251092611,0.9860546588897705,13.57082848374894,19.676985829699177,11,V16.3,LJ027-0018,0.002
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00032508373260498047,0.12605213313605645,0.35871738405293385,pca,0.04145900844659418,0.9860408902168274,13.56468287709289,19.68408458390172,12,V16.3,LJ027-0018,0.002
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00018894672393798828,0.09058093148638058,0.33874803489021943,pca,0.042014025329985376,0.9861770272254944,13.600154078742566,19.704053933064433,13,V16.3,LJ027-0018,0.002
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0002772212028503418,0.09348929830985675,0.3285096263281915,pca,0.04153582276699099,0.986088752746582,13.59724571191909,19.71429234162646,14,V16.3,LJ027-0018,0.002
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.00027060508728027344,0.1018932758834783,0.37233204972245204,pca,0.04207422950024278,0.9860953688621521,13.588841734345468,19.6704699182322,15,V16.3,LJ027-0018,0.002
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0007954835891723633,0.3005044481124859,0.7930688087961357,pca,0.06524363288385399,0.98557049036026,13.39023056211646,19.249733159158517,0,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0006526708602905273,0.2640325372510617,0.8532447429023513,pca,0.06620278264909467,0.9857133030891418,13.426702472977885,19.1895572250523,1,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0006317496299743652,0.25312118789939575,0.9250984426766706,pca,0.06667853028475818,0.985734224319458,13.437613822329551,19.11770352527798,2,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0008443593978881836,0.3041245276472946,0.888429682912026,pca,0.06627327413388151,0.9855216145515442,13.386610482581652,19.154372285042626,3,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0003826618194580078,0.20636207440424847,0.821764085014216,pca,0.06580669054372025,0.9859833121299744,13.484372935824698,19.221037882940436,4,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0005418062210083008,0.18896808243177432,0.7795384807851669,pca,0.06522210779638754,0.9858241677284241,13.501766927797172,19.263263487169485,5,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0006809830665588379,0.28278976961943236,0.8062611791934948,pca,0.06589215047776062,0.9856849908828735,13.407945240609514,19.236540788761157,6,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.000621795654296875,0.2192520810864469,0.801167097621601,pca,0.06568415764911784,0.9857441782951355,13.4714829291425,19.24163487033305,7,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0005709528923034668,0.2428283482751361,0.8115802810627386,pca,0.06569769786942731,0.9857950210571289,13.44790666195381,19.231221686891914,8,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0007668137550354004,0.2663064885796711,0.8420547934193507,pca,0.06620943077528266,0.985599160194397,13.424428521649276,19.2007471745353,9,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.000757753849029541,0.28209708595737126,0.8290319699502113,pca,0.06608989665319623,0.9856082201004028,13.408637924271575,19.21376999800444,10,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0007761716842651367,0.28097855304390684,0.8496449631488616,pca,0.06581574277058631,0.9855898022651672,13.40975645718504,19.19315700480579,11,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0007115602493286133,0.26049866264732735,0.8220802927361923,pca,0.0658054808693833,0.9856544137001038,13.43023634758162,19.22072167521846,12,V16.3,LJ027-0018,0.005
20.732428689374803,13,0.9863659739494324,13.690735010228947,20.042801967954652,0.0006728172302246094,0.23395425305659323,0.8175120547758894,pca,0.06551119963225929,0.9856931567192078,13.456780757172353,19.225289913178763,13,V16.3,LJ027-0018,0.005
